Date,Symbol,Open,High,Low,Close,Adj Close,Volume
1/23/2019,TGT,70.839996,71.449997,69.330002,70.32,68.553207,4446600
1/24/2019,TGT,70.550003,70.900002,69.82,70.610001,68.835922,4057000
1/25/2019,TGT,71.050003,72.440002,70.940002,72.389999,70.571198,5544200
1/28/2019,TGT,72.019997,72.220001,71.209999,72.120003,70.307976,3511100
1/29/2019,TGT,72.120003,72.190002,71.300003,71.699997,69.898529,3320600
1/30/2019,TGT,72.300003,72.650002,71.309998,72.330002,70.512695,3789300
1/31/2019,TGT,72.309998,73.07,72.07,73,71.165863,6699400
2/1/2019,TGT,73.099998,73.099998,70.459999,71.169998,69.381836,5916200
2/4/2019,TGT,71.209999,72.559998,70.809998,72.440002,70.619949,3622300
2/5/2019,TGT,72.709999,73.050003,72.25,72.769997,70.941643,3526200
2/6/2019,TGT,72.629997,72.739998,71.870003,72.510002,70.688179,3399300
2/7/2019,TGT,72.040001,72.540001,71.480003,71.860001,70.054512,3711600
2/8/2019,TGT,71.699997,72.18,70.739998,70.879997,69.099129,4146200
2/11/2019,TGT,70.779999,70.790001,69.07,70.150002,68.387482,6661000
2/12/2019,TGT,70.699997,71.18,70.260002,70.410004,68.640945,4505500
2/13/2019,TGT,70.610001,72.760002,69.970001,72.57,70.746674,7186900
2/14/2019,TGT,71.730003,72.989998,71.110001,72.18,70.366463,4624800
2/15/2019,TGT,72.559998,73.379997,72.220001,72.839996,71.009888,3835800
2/19/2019,TGT,72.93,73.709999,72.019997,73.300003,72.091759,6868000
2/20/2019,TGT,73.43,73.629997,72.489998,72.709999,71.511482,5005600
2/21/2019,TGT,72.760002,72.970001,71.68,72.029999,70.84269,3985000
2/22/2019,TGT,72.209999,72.639999,71.800003,72.25,71.059059,3144800
2/25/2019,TGT,72.830002,73.589996,72.610001,73.099998,71.89505,7782000
2/26/2019,TGT,72.919998,73.220001,71.709999,72.290001,71.098404,5370900
2/27/2019,TGT,72.309998,73.480003,72.300003,73.019997,71.816368,5164400
2/28/2019,TGT,73.120003,73.120003,72.269997,72.639999,71.442635,5375600
3/1/2019,TGT,73.589996,74.459999,71.959999,72.940002,71.737694,6833800
3/4/2019,TGT,73.449997,73.970001,72.449997,72.669998,71.472137,7383800
3/5/2019,TGT,76.489998,76.559998,74.120003,76,74.747253,17015100
3/6/2019,TGT,76.82,77.440002,76.129997,76.900002,75.632416,7874200
3/7/2019,TGT,76.330002,76.989998,75.519997,76.169998,74.914452,5617900
3/8/2019,TGT,75.879997,75.949997,74.790001,75.809998,74.560379,4581900
3/11/2019,TGT,75.82,76.300003,75.440002,76.269997,75.012794,3435900
3/12/2019,TGT,76.440002,76.5,75.769997,76.18,74.924286,3646200
3/13/2019,TGT,76.260002,77.370003,76.18,77.120003,75.848785,3796600
3/14/2019,TGT,76.660004,76.800003,76.050003,76.489998,75.229172,3779500
3/15/2019,TGT,76.730003,76.879997,76.07,76.660004,75.396378,5274100
3/18/2019,TGT,76.919998,78.010002,76.919998,77.879997,76.59626,3923500
3/19/2019,TGT,78.330002,78.769997,78.010002,78.459999,77.166702,4192300
3/20/2019,TGT,78.43,78.449997,77.400002,77.540001,76.261871,4325300
3/21/2019,TGT,78.199997,79.93,78.199997,79.489998,78.179718,5322000
3/22/2019,TGT,79.150002,79.589996,78.25,78.32,77.029007,3174500
3/25/2019,TGT,78.309998,79.279999,78.050003,78.529999,77.23555,2911400
3/26/2019,TGT,79.160004,80.029999,79.050003,79.629997,78.317413,3493600
3/27/2019,TGT,79.68,80.639999,79.550003,79.82,78.504288,3609400
3/28/2019,TGT,80.089996,81.559998,79.870003,80.32,78.99604,5394100
3/29/2019,TGT,80.739998,80.769997,79.849998,80.260002,78.937035,3886600
4/1/2019,TGT,80.610001,80.610001,79.300003,79.970001,78.65181,4733900
4/2/2019,TGT,79.599998,80.260002,79.360001,79.459999,78.150215,2909200
4/3/2019,TGT,79.739998,79.860001,79.190002,79.309998,78.002686,3251700
4/4/2019,TGT,79.18,81.559998,79.160004,81.379997,80.038567,4396200
4/5/2019,TGT,81.059998,81.580002,80.599998,80.940002,79.605827,4234600
4/8/2019,TGT,80.910004,82.230003,80.860001,81.93,80.579498,4609000
4/9/2019,TGT,81.18,81.379997,80.370003,80.660004,79.330437,4863800
4/10/2019,TGT,80.93,81.410004,80.239998,80.75,79.418961,2265400
4/11/2019,TGT,80.699997,81.080002,80.139999,80.449997,79.123894,2627800
4/12/2019,TGT,81,81.5,80.440002,80.730003,79.399284,3517200
4/15/2019,TGT,80.839996,82.129997,80.690002,81.980003,80.628685,3306200
4/16/2019,TGT,82.389999,82.459999,81.650002,81.970001,80.618851,2663600
4/17/2019,TGT,82.400002,83.400002,82.300003,82.68,81.317139,3045000
4/18/2019,TGT,82.760002,83.480003,82.440002,83.260002,81.887589,3162700
4/22/2019,TGT,83.160004,83.650002,81.93,82.019997,80.668022,3331200
4/23/2019,TGT,81.639999,82.260002,80.290001,82.160004,80.805717,6238500
4/24/2019,TGT,81.669998,83.339996,81.669998,82.879997,81.51384,2660000
4/25/2019,TGT,82.790001,82.790001,81.650002,81.739998,80.392632,3797000
4/26/2019,TGT,77.120003,78.360001,74.730003,77.120003,75.848785,12352800
4/29/2019,TGT,78.419998,78.480003,76.970001,77.800003,76.517586,9097000
4/30/2019,TGT,78.059998,78.139999,77.010002,77.419998,76.143845,5339800
5/1/2019,TGT,77.800003,78.040001,75.620003,75.669998,74.422684,5463200
5/2/2019,TGT,76.080002,77,75.739998,76.419998,75.160324,4456300
5/3/2019,TGT,75.970001,77,75.32,75.940002,74.68824,5774300
5/6/2019,TGT,75,76.150002,74.75,75.980003,74.727585,4008600
5/7/2019,TGT,75.449997,75.82,74.470001,75.040001,73.803078,4437200
5/8/2019,TGT,75.120003,75.779999,74.300003,75.410004,74.166977,3997700
5/9/2019,TGT,74.949997,75.559998,74.230003,75.110001,73.871925,4549300
5/10/2019,TGT,74.660004,75.089996,73.330002,74.639999,73.409668,5200300
5/13/2019,TGT,73.290001,73.529999,71.370003,71.68,70.498459,6055200
5/14/2019,TGT,70.970001,71.769997,70.029999,71.260002,70.716789,8063100
5/15/2019,TGT,70.940002,71.220001,70.260002,70.809998,70.27021,5578900
5/16/2019,TGT,71.489998,71.940002,70.610001,70.779999,70.24044,4476200
5/17/2019,TGT,70.139999,71.589996,70.089996,70.889999,70.349602,3891200
5/20/2019,TGT,71.419998,72.32,71.099998,72.080002,71.530533,5750100
5/21/2019,TGT,71.260002,72.949997,70.709999,71.959999,71.411446,7705900
5/22/2019,TGT,77.010002,79.190002,76.800003,77.559998,76.968758,20777800
5/23/2019,TGT,77.809998,79.589996,76.82,79.400002,78.794731,11619600
5/24/2019,TGT,79.599998,81.660004,79.580002,81.57,80.948189,7851700
5/28/2019,TGT,81.779999,82.25,80.690002,80.769997,80.154289,6522700
5/29/2019,TGT,80.029999,80.190002,79.129997,79.639999,79.032906,5772200
5/30/2019,TGT,80.010002,80.790001,79.900002,80.389999,79.777184,3996900
5/31/2019,TGT,79.790001,80.589996,79.410004,80.449997,79.836723,4137000
6/3/2019,TGT,80.599998,83.760002,80.559998,82.949997,82.317665,7071800
6/4/2019,TGT,83.349998,85.959999,83.25,85.849998,85.195564,7952700
6/5/2019,TGT,86.379997,87.410004,85.129997,85.489998,84.838303,6744500
6/6/2019,TGT,85.480003,86.040001,84.699997,85.699997,85.046707,4558400
6/7/2019,TGT,86.260002,87.43,86.050003,86.849998,86.187943,5214100
6/10/2019,TGT,87.339996,87.980003,87.150002,87.550003,86.882607,3019500
6/11/2019,TGT,88,88.639999,87.629997,87.849998,87.180313,4285000
6/12/2019,TGT,87.910004,88.389999,87.589996,88.260002,87.587196,3650900
6/13/2019,TGT,88.459999,89.150002,87.970001,88.300003,87.626892,3200300
6/14/2019,TGT,88.330002,88.730003,87.269997,87.790001,87.120773,4300800
6/17/2019,TGT,87.459999,87.599998,86.279999,87.139999,86.475731,4194500
6/18/2019,TGT,87.510002,87.610001,86.279999,86.470001,85.810837,4389100
6/19/2019,TGT,86.540001,86.75,85.629997,86.160004,85.503204,4088200
6/20/2019,TGT,86.660004,86.690002,85.480003,86.209999,85.552818,3814800
6/21/2019,TGT,86.360001,88.599998,86.059998,87.599998,86.93222,7847600
6/24/2019,TGT,87.459999,87.989998,86.449997,86.720001,86.058929,3059000
6/25/2019,TGT,87.139999,87.25,85.559998,85.699997,85.046707,5061300
6/26/2019,TGT,86.059998,86.599998,85.529999,85.589996,84.937546,2978100
6/27/2019,TGT,85.610001,86.190002,85.290001,85.870003,85.215416,2941600
6/28/2019,TGT,85.800003,87.129997,85.75,86.610001,85.949768,5284100
7/1/2019,TGT,87.550003,88.839996,86.010002,86.940002,86.27726,4780700
7/2/2019,TGT,86.910004,87.050003,86.239998,87.040001,86.376495,2323600
7/3/2019,TGT,87.5,87.980003,87.419998,87.900002,87.229935,1532900
7/5/2019,TGT,87.75,88.779999,87.440002,88.639999,87.964294,2032000
7/8/2019,TGT,88.550003,89.410004,87.949997,88.910004,88.232239,4734400
7/9/2019,TGT,88.470001,89.400002,87.800003,87.800003,87.130699,3986900
7/10/2019,TGT,87.849998,88,85.68,85.849998,85.195564,5638400
7/11/2019,TGT,86.400002,87.220001,86.059998,86.470001,85.810837,5307700
7/12/2019,TGT,87.050003,88.879997,86.730003,87.529999,86.862755,4732000
7/15/2019,TGT,87.550003,88.209999,86.449997,86.800003,86.138329,3174200
7/16/2019,TGT,87.419998,88.82,87.099998,88.309998,87.63681,5276900
7/17/2019,TGT,88.050003,88.120003,87.209999,87.860001,87.190239,3671100
7/18/2019,TGT,87.510002,88.519997,87.029999,88.5,87.825363,3847900
7/19/2019,TGT,88.839996,89.139999,88,88.010002,87.339104,3420400
7/22/2019,TGT,88.25,88.639999,86.879997,87.220001,86.555122,2850200
7/23/2019,TGT,87.75,88.559998,86.690002,88.540001,87.865059,4304000
7/24/2019,TGT,88.019997,89.510002,87.720001,89.089996,88.410858,3204700
7/25/2019,TGT,88.82,89.029999,87.419998,87.970001,87.299408,3603500
7/26/2019,TGT,87.839996,87.839996,86.370003,87.059998,86.396339,5315900
7/29/2019,TGT,87.160004,87.459999,86.660004,87.230003,86.565048,3328800
7/30/2019,TGT,87.269997,87.290001,86.220001,86.879997,86.217712,2733400
7/31/2019,TGT,86.830002,87.510002,85.830002,86.400002,85.741371,4470600
8/1/2019,TGT,86.190002,87.040001,81.029999,82.620003,81.990189,7100500
8/2/2019,TGT,82.529999,82.730003,81.449997,81.519997,80.898567,5134500
8/5/2019,TGT,81.300003,81.57,80.029999,80.790001,80.174141,7255600
8/6/2019,TGT,81.160004,83.209999,80.769997,82.769997,82.139038,5546300
8/7/2019,TGT,81.940002,83.25,81.129997,83.010002,82.377213,4762100
8/8/2019,TGT,83.730003,84.620003,82.980003,83.800003,83.161194,4464100
8/9/2019,TGT,83.5,84.370003,82.050003,82.410004,81.781792,4966300
8/12/2019,TGT,81.32,82.150002,81.050003,82.029999,81.404686,4913400
8/13/2019,TGT,81.599998,86.639999,81.209999,84.239998,83.597832,8412100
8/14/2019,TGT,81.860001,83.220001,81.150002,81.889999,81.265747,7011500
8/15/2019,TGT,83.360001,84.050003,82.010002,82.559998,81.930641,5389000
8/16/2019,TGT,83.300003,84.459999,83.169998,84.209999,83.568062,4861100
8/19/2019,TGT,86.5,86.879997,85.709999,86.580002,85.919998,7353800
8/20/2019,TGT,86.230003,87.120003,85.529999,85.529999,85.529999,8797200
8/21/2019,TGT,99.870003,103.379997,98.129997,103,103,41449400
8/22/2019,TGT,105.389999,106.519997,103.379997,106.32,106.32,17105700
8/23/2019,TGT,104.769997,105.940002,103.25,103.489998,103.489998,8989600
8/26/2019,TGT,104.910004,105.739998,103.769997,104.769997,104.769997,5583100
8/27/2019,TGT,105.010002,105.099998,104.260002,104.699997,104.699997,5319900
8/28/2019,TGT,104.669998,106.720001,104.5,106.400002,106.400002,6641000
8/29/2019,TGT,107.989998,108.550003,106.93,107.93,107.93,5196600
8/30/2019,TGT,108.5,109.330002,106.830002,107.040001,107.040001,5309000
9/3/2019,TGT,106.769997,107.480003,106.010002,106.709999,106.709999,3992100
9/4/2019,TGT,107,107.919998,106.809998,107.360001,107.360001,3963700
9/5/2019,TGT,109.239998,109.400002,108.220001,108.540001,108.540001,4144400
9/6/2019,TGT,108.949997,110.940002,108.800003,109.849998,109.849998,5274400
9/9/2019,TGT,109.599998,110.269997,107.519997,107.949997,107.949997,5005500
9/10/2019,TGT,107.410004,108.830002,106.839996,108.830002,108.830002,3949200
9/11/2019,TGT,108.699997,109.510002,107.889999,108.970001,108.970001,3704700
9/12/2019,TGT,109.43,109.720001,108.550003,108.940002,108.940002,3185700
9/13/2019,TGT,109.07,109.169998,107.830002,107.989998,107.989998,2500900
