Date,Close
2019-04-23,
2019-04-22,-0.008763737012898454
2019-04-18,-0.0010110145565461748
2019-04-17,-0.0015765758012827868
2019-04-16,0.0022789567136134448
2019-04-15,-0.0005091054192207789
2019-04-12,0.0006298226171710386
2019-04-11,-0.006565981406131072
2019-04-10,-3.8084422778639215e-05
2019-04-09,-0.003465814466399708
2019-04-08,0.0061045097630463285
2019-04-05,-0.0010463538195368827
2019-04-04,-0.004615001693895726
2019-04-03,-0.0020803017305748295
2019-04-02,-0.0021438017679404897
2019-04-01,-1.743837279044591e-05
2019-03-29,-0.01143628430623711
2019-03-28,-0.00668924640135482
2019-03-27,-0.0035767055948626725
2019-03-26,0.004666051180414854
2019-03-25,-0.0071315541111103276
2019-03-22,0.0008397775840134347
2019-03-21,0.019341524113528408
2019-03-20,-0.010736002914308207
2019-03-19,0.0029530172825869005
2019-03-18,0.0001306234267819395
2019-03-15,-0.00369227728084609
2019-03-14,-0.004960176865735133
2019-03-13,0.0008687973565773
2019-03-12,-0.006901654974172167
2019-03-11,-0.0029446323150110754
2019-03-08,-0.014454065318147524
2019-03-07,0.002136292548130303
2019-03-06,0.008192278450160684
2019-03-05,0.006566959533818029
2019-03-04,0.0011327585897871195
2019-03-01,0.003895717932834719
2019-02-28,-0.006848118015900573
2019-02-27,0.002833553002524747
2019-02-26,0.000544338521261345
2019-02-25,0.000791008983857644
2019-02-22,-0.0012302806398890587
2019-02-21,-0.0063702478273479635
2019-02-20,0.0035388917718963686
2019-02-19,-0.0017739792437244661
2019-02-15,-0.0014965320747115651
2019-02-14,-0.010761637123504753
2019-02-13,0.002658673649630572
2019-02-12,-0.00301485999062856
2019-02-11,-0.01272620622064824
2019-02-08,-0.0007085393755996705
2019-02-07,-0.0006758054271237546
2019-02-06,0.009449197169305812
2019-02-05,0.0022257854313556535
2019-02-04,-0.004686415604339356
2019-02-01,-0.006730596322026217
2019-01-31,-0.0008978285849409184
2019-01-30,-0.00852409304389623
2019-01-29,-0.015311165401615145
2019-01-28,0.0014583333333333393
2019-01-25,0.007908920702763167
2019-01-24,-0.008417268346868068
2019-01-23,-0.001373787528431425
2019-01-22,-0.0021980520710954687
2019-01-18,0.014360590983326427
2019-01-17,-0.013011521280857918
2019-01-16,-0.00753425696899801
2019-01-15,-0.002217040633003209
2019-01-14,-0.010607976094701765
2019-01-11,0.005285350865984473
2019-01-10,0.00014636438569315402
2019-01-09,-0.0044981206482223035
2019-01-08,-0.004081301064620013
2019-01-07,-0.009602200115754633
2019-01-04,-0.006961630629605975
2019-01-03,-0.03319588931807238
2019-01-02,0.02538512759968814
2018-12-31,-0.0012669171284807046
2018-12-28,-0.008420926660949068
2018-12-27,0.0012430905887181876
2018-12-26,-0.00848993302073675
2018-12-24,-0.04725047615188227
2018-12-21,0.02786780655863219
2018-12-20,0.021021095579776716
2018-12-19,0.01602483565829904
2018-12-18,0.0156364680728851
2018-12-17,-8.640462500386636e-05
2018-12-14,0.021214168440732983
2018-12-13,0.019458066501278903
2018-12-12,0.00019995925358617939
2018-12-11,-0.0053902763789714925
2018-12-10,0.0003564954224468675
2018-12-07,-0.0017590949759640484
2018-12-06,0.023876980570282758
2018-12-04,0.0015245089857007788
2018-12-03,0.03344740487248421
2018-11-30,-0.0108229374599067
2018-11-29,-0.008119065130046232
2018-11-28,0.0022025305359125724
2018-11-27,-0.022457986945064956
2018-11-26,-0.0032510989236328447
2018-11-23,-0.015294843741233244
2018-11-21,0.006598140213328385
2018-11-20,-0.0030340424086673368
2018-11-19,0.01848676515676284
2018-11-16,0.01692477506104284
2018-11-15,-0.002218348335507936
2018-11-14,-0.010482748516592144
2018-11-13,0.007625167494577312
2018-11-12,0.001484104651419127
2018-11-09,0.020097424272435882
2018-11-08,0.00928439667602765
2018-11-07,0.0025152930530170092
2018-11-06,-0.020768402460650592
2018-11-05,-0.006220399571757795
2018-11-02,-0.0055691284040155775
2018-11-01,0.006356819166672745
2018-10-31,-0.01044749431646097
2018-10-30,-0.010734804959177335
2018-10-29,-0.015425161129190457
2018-10-26,0.006602934216753509
2018-10-25,0.017632743945326546
2018-10-24,-0.018284501971858158
2018-10-23,0.03184744550280483
2018-10-22,0.0055423999065928875
2018-10-19,0.0043180399727129615
2018-10-18,0.0003613003923721436
2018-10-17,0.014602099119467749
2018-10-16,0.00025274009419029575
2018-10-15,-0.02104330372394947
2018-10-12,0.005940111749715538
2018-10-11,-0.014007292754587009
2018-10-10,0.02100521556826962
2018-10-09,0.033980931047356666
2018-10-08,0.0014199712533935482
2018-10-05,0.0003952253998191768
2018-10-04,0.005558693776273049
2018-10-03,0.00823680646261904
2018-10-02,-0.0007109871441219884
2018-10-01,0.0003967941767035743
2018-09-28,-0.0036278589477499734
2018-09-27,6.863465088935428e-06
2018-09-26,-0.0027556623198353725
2018-09-25,0.0033001028916335162
2018-09-24,0.0013067815445402253
2018-09-21,0.0035281584725472825
2018-09-20,0.0003686422020228175
2018-09-19,-0.0077795786061588545
2018-09-18,-0.0012517409171408644
2018-09-17,-0.005340339013397255
2018-09-14,0.005600941567432738
2018-09-13,-0.00027538915930580554
2018-09-12,-0.005254495244785051
2018-09-11,-0.0003565346219348564
2018-09-10,-0.00372590368746728
2018-09-07,-0.0018942487826411059
2018-09-06,0.0022182137285493564
2018-09-05,0.003665676412848873
2018-09-04,0.002811050335802756
2018-08-31,0.0016570465906267096
2018-08-30,-0.0001344123080315729
2018-08-29,0.004449990176241592
2018-08-28,-0.0056691054343797065
2018-08-27,-0.00026919572600025976
2018-08-24,-0.007612005219660656
2018-08-23,-0.006160664280322359
2018-08-22,0.001694096563504166
2018-08-21,0.00039834790448023405
2018-08-20,-0.0020642970911224356
2018-08-17,-0.0024220787175583958
2018-08-16,-0.0033121296221576557
2018-08-15,-0.007857245950807834
2018-08-14,0.007660456221149081
2018-08-13,-0.00634868096733765
2018-08-10,0.0040220700017365996
2018-08-09,0.007164840749943391
2018-08-08,0.0014438004191226206
2018-08-07,0.00026244882247961066
2018-08-06,-0.0028162115832005563
2018-08-03,-0.0035258209374123828
2018-08-02,-0.004622669741405128
2018-08-01,-0.0048988051867204785
2018-07-31,0.0010379011647951852
2018-07-30,-0.004861005081152836
2018-07-27,0.00578748305145238
2018-07-26,0.006605600925209787
2018-07-25,0.003041474004736644
2018-07-24,-0.009019454897455148
2018-07-23,-0.004758190327613154
2018-07-20,-0.001834712039273545
2018-07-19,0.0009493795126755966
2018-07-18,0.003968636008686133
2018-07-17,-0.0021558306873795674
2018-07-16,-0.003957929205744781
2018-07-13,0.0010291484868301115
2018-07-12,-0.0010780670472029241
2018-07-11,-0.00867315396188384
2018-07-10,0.00714486557414884
2018-07-09,-0.0034611860378547243
2018-07-06,-0.008745873994763231
2018-07-05,-0.008409968766078912
2018-07-03,-0.008547071011214769
2018-07-02,0.004971952145421454
2018-06-29,-0.003058631097549891
2018-06-28,-0.0007578070682062732
2018-06-27,-0.006140683500778565
2018-06-26,0.008678967117716097
2018-06-25,-0.002199731184770015
2018-06-22,0.013915725395370782
2018-06-21,-0.0018585201533278806
2018-06-20,0.006386011870126884
2018-06-19,-0.001709234927655623
2018-06-18,0.0040396873947996514
2018-06-15,0.002130689499774574
2018-06-14,0.0010181101285768879
2018-06-13,-0.002465417665472147
2018-06-12,0.004042325526096624
2018-06-11,-0.0017403161275274526
2018-06-08,-0.0010675772825304852
2018-06-07,-0.0031161952191952613
2018-06-06,0.0007147059779017972
2018-06-05,-0.008494598445362156
2018-06-04,-0.0007021245634459827
2018-06-01,-0.004459621314441553
2018-05-31,-0.010732752631078535
2018-05-30,0.006927219833879894
2018-05-29,-0.01253666469653203
2018-05-25,0.011699493653944737
2018-05-24,0.0023628152410770653
2018-05-23,0.002027304454937262
2018-05-22,-0.0032378562099154573
2018-05-21,0.0031456005637855444
2018-05-18,-0.00733257470700821
2018-05-17,0.0026391740417330833
2018-05-16,0.0008565767077308717
2018-05-15,-0.004044136552970534
2018-05-14,0.006889302771579953
2018-05-11,-0.0008827418474579574
2018-05-10,-0.0017047204258500148
2018-05-09,-0.0092836394216822
2018-05-08,-0.009589330526097228
2018-05-07,0.0002657265187580027
2018-05-04,-0.003446043784586683
2018-05-03,-0.012649150340539594
2018-05-02,0.0022587870237629204
2018-05-01,0.007258116532039338
2018-04-30,-0.002542564411631809
2018-04-27,0.008255131134230709
2018-04-26,-0.001112397047091429
2018-04-25,-0.01032644153974216
2018-04-24,-0.0018337500947185337
2018-04-23,0.013562036924571919
2018-04-20,-5.6173674020443265e-05
2018-04-19,0.00861003542885408
2018-04-18,0.005759098149736408
2018-04-17,-0.0008306751727804595
2018-04-16,-0.010549107852157236
2018-04-13,-0.008043796492695598
2018-04-12,0.0028950043293300975
2018-04-11,-0.008183213900953001
2018-04-10,0.00555599710845911
2018-04-09,-0.01645168939391084
2018-04-06,-0.003325475669304634
2018-04-05,0.022411469512031434
2018-04-04,-0.006816031004491463
2018-04-03,-0.011434232367498742
2018-04-02,-0.012457687085237756
2018-03-29,0.022847692379196483
2018-03-28,-0.013582645113163427
2018-03-27,0.002925143953934617
2018-03-26,0.017580053739158608
2018-03-23,-0.02643922438923474
2018-03-22,0.0214159319388314
2018-03-21,0.025812406144442024
2018-03-20,0.0018473928161863995
2018-03-19,-0.001479605732920164
2018-03-16,0.01440882886336503
2018-03-15,-0.0017005752159331422
2018-03-14,0.0007825779939067967
2018-03-13,0.0057574523182564175
2018-03-12,0.00640434526327982
2018-03-09,0.0012755927014538315
2018-03-08,-0.01708193226798549
2018-03-07,-0.004443276122045758
2018-03-06,0.00048408390787724187
2018-03-05,-0.0026318490388985705
2018-03-02,-0.010911670231611104
2018-03-01,-0.005045982350209033
2018-02-28,0.0135042779730139
2018-02-27,0.011220304882767262
2018-02-26,0.012870406809800672
2018-02-23,-0.011620377032666496
2018-02-22,-0.01577548866159506
2018-02-21,-0.0009726475243716504
2018-02-20,0.005526907116124358
2018-02-16,0.005875726182324126
2018-02-15,-0.0003733227924545002
2018-02-14,-0.011925161101347337
2018-02-13,-0.013225229097727387
2018-02-12,-0.002606142083561802
2018-02-09,-0.01372364457831321
2018-02-08,-0.014716268061308324
2018-02-07,0.03900038744672596
2018-02-06,0.005026737170260143
2018-02-05,-0.01714196665108303
2018-02-02,0.042730299667036675
2018-02-01,0.02166806051851289
2018-01-31,0.0006484808538684828
2018-01-30,-0.0004887014352948915
